"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?"
"lssaga3_parent_ag1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag1",,,,,,,,,,,,
"lssaga3_parent_ag2_ag2_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_ag2_1",,,,,,,,,,,,
"lssaga3_parent_ag2_ag2_2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_ag2_2",,,,,,,,,,,,
"lssaga3_parent_ag2_ag2_3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_ag2_3",,,,,,,,,,,,
"lssaga3_parent_ag2_ag2_4","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_ag2_4",,,,,,,,,,,,
"lssaga3_parent_ag2_ag2_5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_ag2_5",,,,,,,,,,,,
"lssaga3_parent_ag2a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2a",,,,,,,,,,,,
"lssaga3_parent_ag2aspecify","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2aspecify",,,,,,,,,,,,
"lssaga3_parent_ag2b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2b",,,,,,,,,,,,
"lssaga3_parent_agp2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2",,,,,,,,,,,,
"lssaga3_parent_agp2a1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2a1",,,,,,,,,,,,
"lssaga3_parent_agp2b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2b",,,,,,,,,,,,
"lssaga3_parent_agp2c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2c",,,,,,,,,,,,
"lssaga3_parent_agp2d","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2d",,,,,,,,,,,,
"lssaga3_parent_agp2g","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2g",,,,,,,,,,,,
"lssaga3_parent_agp2h","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2h",,,,,,,,,,,,
"lssaga3_parent_agp2i","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2i",,,,,,,,,,,,
"lssaga3_parent_agp2j","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2j",,,,,,,,,,,,
"lssaga3_parent_agp2f","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2f",,,,,,,,,,,,
"lssaga3_parent_agp2a3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_agp2a3",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_1",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_2",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_3",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_4","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_4",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_5",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_6","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_6",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_7","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_7",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_8","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_8",,,,,,,,,,,,
"lssaga3_parent_ag3_ag3a_9","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3_ag3a_9",,,,,,,,,,,,
"lssaga3_parent_ag2_1translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_1translate",,,,,,,,,,,,
"lssaga3_parent_ag2_2translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_2translate",,,,,,,,,,,,
"lssaga3_parent_ag2_3translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_3translate",,,,,,,,,,,,
"lssaga3_parent_ag2_4translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_4translate",,,,,,,,,,,,
"lssaga3_parent_ag2_5translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag2_5translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_1translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_1translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_2translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_2translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_3translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_3translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_4translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_4translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_5translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_5translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_6translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_6translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_7translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_7translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_8translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_8translate",,,,,,,,,,,,
"lssaga3_parent_ag3a_9translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3a_9translate",,,,,,,,,,,,
"lssaga3_parent_ag3b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag3b",,,,,,,,,,,,
"lssaga3_parent_ag4","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4",,,,,,,,,,,,
"lssaga3_parent_ag4a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4a",,,,,,,,,,,,
"lssaga3_parent_ag4b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4b",,,,,,,,,,,,
"lssaga3_parent_ag4c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4c",,,,,,,,,,,,
"lssaga3_parent_ag4d_dsm","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4d_dsm",,,,,,,,,,,,
"lssaga3_parent_ag4e_dsm","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4e_dsm",,,,,,,,,,,,
"lssaga3_parent_ag4translate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4translate",,,,,,,,,,,,
"lssaga3_parent_ag4atranslate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4atranslate",,,,,,,,,,,,
"lssaga3_parent_ag4btranslate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4btranslate",,,,,,,,,,,,
"lssaga3_parent_ag4ctranslate","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag4ctranslate",,,,,,,,,,,,
"lssaga3_parent_ag_ao5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag_ao5",,,,,,,,,,,,
"lssaga3_parent_ag_o5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag_o5",,,,,,,,,,,,
"lssaga3_parent_ag_ar5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag_ar5",,,,,,,,,,,,
"lssaga3_parent_ag_r5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag_r5",,,,,,,,,,,,
"lssaga3_parent_ag6_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6_1",,,,,,,,,,,,
"lssaga3_parent_ag6_2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6_2",,,,,,,,,,,,
"lssaga3_parent_ag6cd1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6cd1",,,,,,,,,,,,
"lssaga3_parent_ag6specify1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6specify1",,,,,,,,,,,,
"lssaga3_parent_ag6cd2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6cd2",,,,,,,,,,,,
"lssaga3_parent_ag6specify2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6specify2",,,,,,,,,,,,
"lssaga3_parent_ag6cd3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6cd3",,,,,,,,,,,,
"lssaga3_parent_ag6specify3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6specify3",,,,,,,,,,,,
"lssaga3_parent_ag6a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag6a",,,,,,,,,,,,
"lssaga3_parent_ag7","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag7",,,,,,,,,,,,
"lssaga3_parent_ag7a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag7a",,,,,,,,,,,,
"lssaga3_parent_ag8a_add","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag8a_add",,,,,,,,,,,,
"lssaga3_parent_ag8b_add","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag8b_add",,,,,,,,,,,,
"lssaga3_parent_ag10_add_dsm","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag10_add_dsm",,,,,,,,,,,,
"lssaga3_parent_ag9_add","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_ag9_add",,,,,,,,,,,,
"lssaga3_parent_he_warning","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he_warning",,,,,,,,,,,,
"lssaga3_parent_he1_text","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he1_text",,,,,,,,,,,,
"lssaga3_parent_he1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he1",,,,,,,,,,,,
"lssaga3_parent_he1_specify","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he1_specify",,,,,,,,,,,,
"lssaga3_parent_box_he1_he1boxf","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_box_he1_he1boxf",,,,,,,,,,,,
"lssaga3_parent_box_he1_he1boxm","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_box_he1_he1boxm",,,,,,,,,,,,
"lssaga3_parent_he2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he2",,,,,,,,,,,,
"lssaga3_parent_he4_he4specify","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he4_he4specify",,,,,,,,,,,,
"lssaga3_parent_he4_he4code","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he4_he4code",,,,,,,,,,,,
"lssaga3_parent_he4specify","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he4specify",,,,,,,,,,,,
"lssaga3_parent_he4b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he4b",,,,,,,,,,,,
"lssaga3_parent_hem13","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem13",,,,,,,,,,,,
"lssaga3_parent_hef13","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef13",,,,,,,,,,,,
"lssaga3_parent_he14_he14_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_1",,,,,,,,,,,,
"lssaga3_parent_he14_he14_2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_2",,,,,,,,,,,,
"lssaga3_parent_he14_he14_3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_3",,,,,,,,,,,,
"lssaga3_parent_he14_he14_4","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_4",,,,,,,,,,,,
"lssaga3_parent_he14_he14_5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_5",,,,,,,,,,,,
"lssaga3_parent_he14_he14_6","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_6",,,,,,,,,,,,
"lssaga3_parent_he14_he14_7","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he14_he14_7",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_1",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_2",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_3",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_4","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_4",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_5",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_6","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_6",,,,,,,,,,,,
"lssaga3_parent_he15_h1e15_7","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he15_h1e15_7",,,,,,,,,,,,
"lssaga3_parent_hem17","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem17",,,,,,,,,,,,
"lssaga3_parent_hef17_hef17a1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17_hef17a1",,,,,,,,,,,,
"lssaga3_parent_hef17_hef17a2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17_hef17a2",,,,,,,,,,,,
"lssaga3_parent_hef17_hef17a3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17_hef17a3",,,,,,,,,,,,
"lssaga3_parent_hef17_hef17a4","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17_hef17a4",,,,,,,,,,,,
"lssaga3_parent_hef17_hef17a5","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17_hef17a5",,,,,,,,,,,,
"lssaga3_parent_hef17_hef17a6","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17_hef17a6",,,,,,,,,,,,
"lssaga3_parent_hem17b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem17b",,,,,,,,,,,,
"lssaga3_parent_hef17b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef17b",,,,,,,,,,,,
"lssaga3_parent_hem18a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem18a",,,,,,,,,,,,
"lssaga3_parent_hef18a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef18a",,,,,,,,,,,,
"lssaga3_parent_hem18b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem18b",,,,,,,,,,,,
"lssaga3_parent_hef18b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef18b",,,,,,,,,,,,
"lssaga3_parent_hem19","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem19",,,,,,,,,,,,
"lssaga3_parent_hef19","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef19",,,,,,,,,,,,
"lssaga3_parent_hem20a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem20a",,,,,,,,,,,,
"lssaga3_parent_hef20a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef20a",,,,,,,,,,,,
"lssaga3_parent_hem20b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem20b",,,,,,,,,,,,
"lssaga3_parent_hef20b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef20b",,,,,,,,,,,,
"lssaga3_parent_he24_box","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he24_box",,,,,,,,,,,,
"lssaga3_parent_he24","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he24",,,,,,,,,,,,
"lssaga3_parent_he25","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he25",,,,,,,,,,,,
"lssaga3_parent_he26","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he26",,,,,,,,,,,,
"lssaga3_parent_he27","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he27",,,,,,,,,,,,
"lssaga3_parent_he27a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he27a",,,,,,,,,,,,
"lssaga3_parent_he28","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he28",,,,,,,,,,,,
"lssaga3_parent_hem29a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem29a",,,,,,,,,,,,
"lssaga3_parent_hef29a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef29a",,,,,,,,,,,,
"lssaga3_parent_hem29b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem29b",,,,,,,,,,,,
"lssaga3_parent_hef29b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef29b",,,,,,,,,,,,
"lssaga3_parent_hem30","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem30",,,,,,,,,,,,
"lssaga3_parent_hef30","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef30",,,,,,,,,,,,
"lssaga3_parent_hem31","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem31",,,,,,,,,,,,
"lssaga3_parent_hef31","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef31",,,,,,,,,,,,
"lssaga3_parent_hem33","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem33",,,,,,,,,,,,
"lssaga3_parent_hef33","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef33",,,,,,,,,,,,
"lssaga3_parent_hem34","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem34",,,,,,,,,,,,
"lssaga3_parent_hef34","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef34",,,,,,,,,,,,
"lssaga3_parent_hem36","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem36",,,,,,,,,,,,
"lssaga3_parent_hef36","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef36",,,,,,,,,,,,
"lssaga3_parent_he37_he37a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he37_he37a",,,,,,,,,,,,
"lssaga3_parent_he37_he37b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he37_he37b",,,,,,,,,,,,
"lssaga3_parent_he37_he37c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he37_he37c",,,,,,,,,,,,
"lssaga3_parent_hem38","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem38",,,,,,,,,,,,
"lssaga3_parent_hef38","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef38",,,,,,,,,,,,
"lssaga3_parent_box_he39","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_box_he39",,,,,,,,,,,,
"lssaga3_parent_hem39","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem39",,,,,,,,,,,,
"lssaga3_parent_hef39","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef39",,,,,,,,,,,,
"lssaga3_parent_he40","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he40",,,,,,,,,,,,
"lssaga3_parent_he40a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he40a",,,,,,,,,,,,
"lssaga3_parent_he40b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he40b",,,,,,,,,,,,
"lssaga3_parent_he41a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he41a",,,,,,,,,,,,
"lssaga3_parent_he41b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he41b",,,,,,,,,,,,
"lssaga3_parent_he42_he42a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he42_he42a",,,,,,,,,,,,
"lssaga3_parent_he42_he42b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he42_he42b",,,,,,,,,,,,
"lssaga3_parent_he43_he43a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he43_he43a",,,,,,,,,,,,
"lssaga3_parent_he43_he43b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he43_he43b",,,,,,,,,,,,
"lssaga3_parent_he43_he43c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he43_he43c",,,,,,,,,,,,
"lssaga3_parent_he43_he43d","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he43_he43d",,,,,,,,,,,,
"lssaga3_parent_he44","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he44",,,,,,,,,,,,
"lssaga3_parent_he44_more_he44a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he44_more_he44a",,,,,,,,,,,,
"lssaga3_parent_he44_more_he44b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he44_more_he44b",,,,,,,,,,,,
"lssaga3_parent_he44_more_he44c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he44_more_he44c",,,,,,,,,,,,
"lssaga3_parent_he44_more_he44d","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he44_more_he44d",,,,,,,,,,,,
"lssaga3_parent_he45_he45a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he45_he45a",,,,,,,,,,,,
"lssaga3_parent_he45_he45b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he45_he45b",,,,,,,,,,,,
"lssaga3_parent_he45_he45c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he45_he45c",,,,,,,,,,,,
"lssaga3_parent_he45_he45d","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he45_he45d",,,,,,,,,,,,
"lssaga3_parent_he46","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he46",,,,,,,,,,,,
"lssaga3_parent_he46a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he46a",,,,,,,,,,,,
"lssaga3_parent_he46b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he46b",,,,,,,,,,,,
"lssaga3_parent_he47_he47a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he47_he47a",,,,,,,,,,,,
"lssaga3_parent_he47_he47b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he47_he47b",,,,,,,,,,,,
"lssaga3_parent_he47_he47c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he47_he47c",,,,,,,,,,,,
"lssaga3_parent_he47_he47d","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he47_he47d",,,,,,,,,,,,
"lssaga3_parent_he48_he48a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he48_he48a",,,,,,,,,,,,
"lssaga3_parent_he48_he48b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he48_he48b",,,,,,,,,,,,
"lssaga3_parent_he48_he48c","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he48_he48c",,,,,,,,,,,,
"lssaga3_parent_he48_he48d","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he48_he48d",,,,,,,,,,,,
"lssaga3_parent_he49_text","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_text",,,,,,,,,,,,
"lssaga3_parent_he49_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_1",,,,,,,,,,,,
"lssaga3_parent_he49_1a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_1a",,,,,,,,,,,,
"lssaga3_parent_he49_1b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_1b",,,,,,,,,,,,
"lssaga3_parent_he49_2","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_2",,,,,,,,,,,,
"lssaga3_parent_he49_2a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_2a",,,,,,,,,,,,
"lssaga3_parent_he49_2b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_2b",,,,,,,,,,,,
"lssaga3_parent_he49_3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_3",,,,,,,,,,,,
"lssaga3_parent_he49_3a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_3a",,,,,,,,,,,,
"lssaga3_parent_he49_3b","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he49_3b",,,,,,,,,,,,
"lssaga3_parent_he51","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_he51",,,,,,,,,,,,
"lssaga3_parent_hef51a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hef51a",,,,,,,,,,,,
"lssaga3_parent_hem51a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_hem51a",,,,,,,,,,,,
"lssaga3_parent_typeinter_1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_typeinter_1",,,,,,,,,,,,
"lssaga3_parent_intobs1","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_intobs1",,,,,,,,,,,,
"lssaga3_parent_intobs1a","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_intobs1a",,,,,,,,,,,,
"lssaga3_parent_inttype","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_inttype",,,,,,,,,,,,
"lssaga3_parent_qs","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_qs",,,,,,,,,,,,
"lssaga3_parent_notes","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_notes",,,,,,,,,,,,
"lssaga3_parent_as_tally","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_as_tally",,,,,,,,,,,,
"lssaga3_parent_end3","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_end3",,,,,,,,,,,,
"lssaga3_parent_unnamed_1075","limesurvey_ssaga_part_3_parent",,"text","lssaga3_parent_unnamed_1075",,,,,,,,,,,,
"lssaga4_parent_subject_id","limesurvey_ssaga_part_4_parent","Edit these fields to correct subject/visit assignment (leave empty to keep ID and date as contained in Record ID above)","text","Subject ID",,,,,,,,,,,,
"lssaga4_parent_date","limesurvey_ssaga_part_4_parent",,"text","Collection Date",,,,,,,,,,,,
"lssaga4_parent_exclude","limesurvey_ssaga_part_4_parent",,"yesno","Exclude this record?",,"Setting this to ""Yes"" will exclude this record from the compiled dataset",,,,,,,,,,
"lssaga4_parent_exclude_reason","limesurvey_ssaga_part_4_parent",,"notes","Why is this record being excluded?",,,,,,,"[lssaga4_parent_exclude] = '1'","y",,,,
"lssaga4_parent_survey_id","limesurvey_ssaga_part_4_parent","Administrative Fields","text","Survey Type ID",,,"number",,,,,,,,,
"lssaga4_parent_id","limesurvey_ssaga_part_4_parent",,"text","lssaga4_parent_id",,,,,,,,,,,,
"lssaga4_parent_completed","limesurvey_ssaga_part_4_parent",,"text","lssaga4_parent_completed",,,,,,,,,,,,
"lssaga4_parent_last_page_seen","limesurvey_ssaga_part_4_parent",,"text","lssaga4_parent_last_page_seen",,,,,,,,,,,,
